;;;;;;;;;;;;;t4;t2;;;t6;;;;;;;;;;;;;k2;k1;;;k4;k3;i2;;i1;;;;;;;;;;;;;;;;;;;;;;;;;;;;l4;;;;l3;;;;l2;;;;;;lb1;lb2;lb3;lb4;lb5;lb6;lb7;;;;;;;;;;;;;;v1;;;;;;;t11;t12;y2;t8;t7;t9;t10;
2021-09-18 16:01;1;6;4;1;2;2;3;3;4;3;4;3;5;3;3;6;5;2;5;4;3;3;4;1;3;4;3;4;4;3;3;5;3;3;2;3;3;3;3;3;4;2;5;4;1;4;3;3;2;;;;;;;2;4;4;3;2;2;4;5;2;2;2;2;2;2;1;1;3;1;1;;;;;;5;5;5;5;5;5;5;1;3;1;3;1;2;;;;;;;2;2;;;;;;;2;3;1;3;3;3;2;4
2021-09-15 14:28;1;2;4;4;3;2;3;3;4;3;4;4;2;3;3;4;2;2;4;3;3;3;3;2;4;3;3;2;2;4;6;5;4;6;6;4;4;4;6;4;4;4;5;5;1;3;4;3;1;3;3;3;3;3;3;5;;;;;;5;5;3;3;3;3;3;2;2;2;3;3;3;;;;;;5;5;5;5;5;5;5;2;2;2;2;1;1;;2;3;;;2;2;2;;;;;;;3;3;3;3;3;3;3;2
2021-09-17 11:00;1;5;5;4;4;3;3;5;5;4;5;5;3;4;2;6;4;4;4;3;5;5;5;5;5;5;5;4;5;5;4;4;3;3;2;4;4;5;4;3;5;5;5;5;1;3;4;4;1;3;3;3;1;5;4;1;5;5;4;1;4;5;5;2;2;2;2;2;2;2;5;5;2;3;;;;;;5;5;5;5;5;5;5;1;3;1;3;1;2;;;;;;;2;2;;;;;;;4;3;6;5;5;2;4;4
2021-09-21 17:42;1;4;4;2;3;2;2;2;4;2;5;4;4;3;2;4;3;5;5;2;5;5;5;3;3;5;5;3;3;3;3;5;5;3;3;4;3;5;2;4;5;5;4;4;1;5;3;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;;;;;;5;5;5;5;5;5;5;3;1;1;3;1;2;;;;;;;2;2;;;;;;;3;3;3;3;3;2;2;3
2021-09-17 09:23;1;5;4;4;4;3;4;4;4;2;2;4;1;1;3;2;3;3;5;2;5;5;5;4;3;3;4;4;4;4;4;4;3;4;3;4;3;5;3;4;4;4;5;4;1;5;5;5;1;3;3;3;5;3;3;1;1;4;1;1;3;5;5;2;2;4;3;2;2;2;2;2;2;3;3;4;4;4;3;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;4;4;6;4;3;3;4;3
2021-10-07 13:35;2;3;5;2;4;1;5;2;4;3;4;4;3;2;4;5;3;3;5;4;4;5;3;4;5;4;4;3;3;3;5;5;6;4;2;2;4;5;5;4;5;4;3;4;1;3;3;5;4;;;;;;;2;3;1;6;2;1;4;4;5;5;5;4;3;4;5;5;4;4;5;;;;;;4;4;4;6;4;4;4;1;1;1;1;2;2;;;;;;;1;2;;;;;;;5;4;4;5;4;3;4;2
2021-10-09 08:44;1;2;5;3;5;2;3;3;5;3;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;3;4;5;5;4;4;1;4;4;4;2;;;;;;;3;;;;;;5;5;3;6;3;3;3;2;3;4;6;2;3;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;3;3;6;5;4;3;4;1
2021-09-15 14:11;1;2;5;3;4;3;4;5;1;2;3;4;5;3;3;3;4;5;4;4;4;5;5;2;3;5;5;5;5;5;4;5;5;5;2;3;3;5;6;3;5;6;5;3;1;5;5;6;1;3;2;3;5;5;5;1;5;5;5;1;2;3;3;2;5;6;6;5;2;1;2;6;2;3;;;;;;5;5;5;5;5;5;5;2;2;2;2;2;2;;;;;;;2;2;;;;;;;6;6;5;5;3;3;3;3
2021-10-04 11:19;1;3;4;3;2;2;3;3;3;2;3;3;3;2;4;4;2;2;3;3;3;3;4;3;4;2;2;2;2;4;4;4;2;2;4;2;2;4;2;3;3;3;4;3;1;3;2;2;1;3;2;2;2;2;2;1;3;4;2;1;2;4;4;4;4;3;3;4;3;2;3;6;4;4;;;;;;4;4;4;4;4;4;4;3;3;3;3;1;2;;;;;;;1;1;;;3;;;1;3;1;2;3;3;1;2;3
2021-09-26 11:46;1;2;5;4;3;4;4;4;3;3;4;4;3;3;3;4;3;2;3;3;4;4;4;4;4;5;4;4;3;5;5;5;5;5;4;3;4;4;4;4;5;4;4;4;2;5;4;4;1;3;3;4;2;3;3;3;;;;;;5;5;3;4;4;3;4;4;4;4;4;4;4;;;;;;4;3;4;4;4;4;4;1;1;1;1;2;2;;;;;;;2;2;;;;;;;3;2;2;4;3;1;3;1
2021-09-27 08:59;1;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;1;4;5;5;1;5;5;5;5;5;5;1;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;2
2021-09-29 09:49;1;6;5;4;4;5;5;5;5;4;5;5;4;4;4;5;3;3;4;4;5;5;5;5;5;4;5;4;4;4;5;5;5;5;4;3;4;4;4;5;5;5;4;5;1;5;5;5;1;5;5;5;4;4;5;1;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;1;1;1;;2;;;;1;2;2;;;;;;;4;5;6;5;5;5;5;4
2021-09-26 11:08;1;2;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;4;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;4;5;5;4;5;5;6;5;5;5;3;;;;1;5;4;4;4;4;4;5;;;;;;4;4;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;2;1;3;2;;;;;;;3;2;;;;;;;4;4;6;4;5;5;4;5
2021-10-16 13:43;2;2;4;4;4;5;5;5;4;4;3;4;2;3;4;3;2;2;5;4;4;4;5;4;4;4;3;2;2;4;2;4;3;4;4;4;4;4;3;5;4;5;3;2;1;1;5;5;1;4;4;4;3;4;4;3;;;;;;3;4;5;5;5;5;5;5;5;5;5;5;5;;;;;;4;5;5;5;5;5;5;1;3;1;1;2;2;;;;;;;1;1;;;3;;;1;4;3;3;4;4;4;4;3
2021-09-24 14:30;1;1;5;4;4;4;5;4;4;4;4;4;4;6;5;6;4;3;4;4;5;5;5;4;5;5;5;5;4;4;4;4;5;4;6;4;4;4;4;5;5;4;4;4;4;;;;2;;;;;;;3;;;;;;6;6;4;6;4;6;4;6;3;6;6;6;4;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;4;5;5;5;1
2021-10-04 17:05;2;4;5;3;4;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;5;5;4;4;4;4;3;5;5;5;4;4;1;4;3;4;4;;;;;;;1;4;4;5;2;5;4;4;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;3;3;1;3;2;2;;;;;;;2;2;;;;;;;4;5;5;4;4;4;4;5
2021-09-17 18:46;1;5;5;5;5;5;5;5;5;5;5;5;5;3;1;5;4;4;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;2
2021-09-16 12:15;2;2;5;3;4;4;5;5;4;3;4;4;4;4;5;5;5;4;3;3;5;5;5;5;5;4;4;4;4;5;3;5;5;5;4;3;2;3;2;4;5;5;2;3;1;2;4;4;3;;;;;;;1;4;3;4;4;5;3;4;4;5;5;5;4;6;4;4;6;4;5;;;;;;5;5;4;4;4;6;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;5;1;3;4;4;4;2
2021-09-15 14:21;1;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;4;5;5;4;5;4;4;4;4;5;5;5;5;4;5;5;4;4;4;5;5;4;4;5;5;5;5;1;5;4;4;1;4;4;4;5;5;5;2;5;3;3;3;2;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;1;2;;;;;;;5;5;5;5;4;5;5;4
2021-10-07 13:50;1;4;5;3;4;5;5;5;4;4;5;5;5;5;4;4;4;4;4;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;4;4;4;5;4;4;5;5;3;4;1;5;4;4;1;5;4;4;5;5;5;1;5;5;5;2;3;3;4;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;5;5;4;5;2
2021-09-20 10:48;1;3;5;4;5;5;5;5;4;4;4;5;5;4;4;5;4;4;4;4;4;4;4;4;5;4;5;5;5;4;4;4;4;4;3;3;3;4;4;5;5;5;4;4;1;4;4;4;4;;;;;;;5;;;;;;4;4;5;5;5;5;5;5;5;5;6;5;5;;;;;;5;5;5;5;5;5;5;3;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;5;4;4;4;4;4
2021-09-16 18:36;1;5;3;2;2;2;2;4;3;2;4;3;3;2;2;6;3;4;2;2;3;3;2;3;3;4;4;4;4;3;2;5;1;1;1;3;4;4;2;4;4;3;3;3;1;3;3;3;1;1;3;1;5;3;2;1;5;3;4;2;1;3;4;5;5;4;4;5;5;5;3;4;4;5;;;;;;1;1;3;3;4;5;5;2;2;2;2;1;3;;;;;;;2;2;;;;;;;2;2;2;2;2;2;2;3
2021-09-16 08:45;1;3;5;3;3;2;4;3;5;2;5;5;5;4;3;5;5;4;5;5;3;3;4;3;4;5;3;4;3;4;2;3;3;4;2;4;3;5;2;3;5;3;5;5;1;4;3;3;1;3;3;1;4;4;4;1;5;5;5;3;4;5;5;3;3;3;4;2;4;2;4;4;3;3;;;;;;3;3;4;4;4;5;5;2;3;3;3;3;2;;;;;;;2;2;;;;;;;4;3;4;5;3;3;3;1
2021-09-29 18:20;1;5;5;4;4;4;4;4;5;5;5;4;4;4;4;4;3;3;3;3;5;5;5;5;5;5;5;5;5;4;3;5;5;5;4;3;3;3;5;5;5;5;5;5;1;4;4;4;1;4;4;4;4;4;4;1;4;4;4;2;2;4;4;5;5;5;5;5;5;5;5;5;5;5;;;;;;4;4;4;4;4;4;4;1;1;1;3;2;2;;;;;;;2;2;;;;;;;4;4;3;4;4;4;4;2
2021-10-06 22:02;2;2;4;4;4;5;5;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;4;4;4;4;3;3;2;3;3;3;1;3;3;3;3;4;5;3;;;;;;5;5;5;5;5;5;5;5;5;5;6;5;5;;;;;;4;4;4;4;4;4;4;1;3;3;3;1;2;;;;;;;2;2;;;;;;;5;5;6;4;4;4;5;2
2021-09-15 20:53;2;3;5;2;5;5;5;4;5;3;5;5;3;3;4;3;5;5;4;5;3;4;5;4;4;4;4;3;5;3;3;4;4;4;4;4;4;4;4;4;3;4;4;4;1;5;4;3;1;4;3;4;3;4;4;1;4;5;5;1;4;3;3;4;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;6;5;1;3;3;3;2;2;;;;;;;2;2;;;;;;;3;3;6;5;4;3;3;2
2021-09-25 20:52;1;4;5;3;4;4;5;5;5;1;5;5;5;3;3;5;5;5;4;3;5;5;5;4;5;1;4;4;5;5;3;4;4;4;2;4;4;4;2;4;4;4;4;4;4;;;;1;4;3;4;4;4;4;1;4;4;2;3;4;4;4;4;5;4;4;4;4;5;5;4;5;5;;;;;;4;4;5;5;5;4;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;3;4;3;5;4;4
2021-09-15 21:22;1;4;5;4;3;4;4;4;5;3;5;5;5;3;3;5;1;4;5;4;3;4;4;3;5;5;5;5;5;3;3;5;5;5;3;5;3;5;3;3;4;5;5;4;3;;;;1;2;2;2;3;3;4;3;;;;;;4;4;3;3;3;3;3;3;3;4;3;4;3;;;;;;2;4;4;6;6;6;5;1;3;1;3;2;2;;;;;;;1;2;;;;;;;3;3;3;3;3;3;3;5
2021-09-15 18:49;1;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;3;3;5;3;4;4;4;4;4;2;5;5;5;2;2;5;4;3;3;3;3;3;3;3;5;5;4;4;1;4;4;4;2;;;;;;;2;5;5;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;2
2021-09-16 16:29;1;4;4;3;4;4;4;4;4;4;5;5;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;3;4;4;4;3;5;4;4;5;4;1;5;4;4;1;4;4;4;4;4;4;1;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;4;4;5;;;;;;4;4;4;4;4;4;4;3;3;1;2;1;1;;2;3;;;1;1;1;;;3;;;1;4;4;3;3;3;3;3;5
2021-09-16 16:43;2;3;5;5;4;5;5;5;5;3;5;4;3;5;5;5;3;5;5;4;5;5;5;5;5;3;4;4;4;4;5;4;5;5;5;4;5;5;4;5;5;4;4;5;1;3;5;3;1;4;4;4;4;4;4;1;3;4;4;4;4;3;3;4;4;4;4;5;5;3;5;4;5;5;;;;;;3;3;3;3;3;3;3;1;3;1;3;2;2;;;;;;;1;1;;;3;;;1;4;4;6;4;4;3;4;5
2021-09-26 14:51;1;5;4;3;4;4;4;4;4;3;4;4;3;3;2;4;5;3;3;3;4;4;4;4;4;4;4;4;4;3;3;4;4;4;3;3;3;3;3;4;4;4;3;3;1;4;3;4;1;4;3;3;3;4;4;1;3;4;4;2;3;3;4;4;4;3;4;4;4;4;4;4;4;4;;;;;;4;4;3;4;3;4;4;1;3;1;3;2;2;;;;;;;3;2;;;;;;;3;3;3;4;3;3;3;4
2021-09-16 10:39;1;3;5;3;3;4;5;5;5;5;5;5;5;5;5;5;5;3;5;3;4;4;4;3;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;1;3;3;3;1;4;3;3;3;3;5;1;3;3;4;4;3;4;4;5;5;4;4;4;4;4;4;4;4;5;;;;;;5;4;5;5;5;5;5;3;3;1;3;1;2;;;;;;;2;2;;;;;;;3;4;4;3;4;3;4;4
2021-09-25 20:47;1;3;5;3;5;5;5;5;5;1;5;5;4;3;3;5;4;4;4;3;5;5;5;4;5;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;4;2;3;4;4;1;4;3;4;4;4;4;1;3;4;4;2;3;5;5;4;4;4;4;4;4;4;4;4;4;4;;;;;;3;4;4;4;4;4;4;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;4;4;4;4;5
2021-09-20 13:53;2;2;5;4;2;5;5;5;5;5;5;5;5;5;6;5;5;5;5;3;5;5;5;6;5;5;3;5;5;6;5;5;6;5;5;5;5;5;6;5;5;5;3;5;1;2;5;5;1;5;5;5;6;3;5;3;;;;;;5;5;5;5;5;5;5;5;5;5;6;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;3;5;1;2;2;5;5;1
2021-09-22 14:52;1;2;4;4;4;4;4;4;4;3;3;4;3;3;3;3;2;3;3;2;4;4;4;3;3;3;4;4;5;3;3;3;4;4;4;3;3;4;3;3;4;4;5;5;1;3;4;4;3;;;;;;;3;;;;;;3;3;4;4;4;4;4;4;4;4;4;4;4;;;;;;4;4;4;4;4;4;4;1;2;2;1;2;2;;;;;;;2;2;;;;;;;3;3;3;4;4;3;3;1
2021-09-27 16:20;1;2;4;5;3;5;5;5;5;5;5;4;4;5;5;4;3;3;4;4;5;5;5;3;4;3;3;3;3;4;4;3;4;4;4;3;4;4;3;4;4;4;4;4;3;;;;1;4;4;4;4;4;4;1;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;4;6;6;6;6;6;6;1;3;1;3;1;2;;;;;;;2;2;;;;;;;3;4;6;3;4;3;6;1
2021-09-24 21:51;2;2;1;2;1;4;4;3;1;2;2;1;3;4;2;3;5;3;2;2;5;4;2;3;1;1;3;2;2;2;3;1;6;3;4;2;2;4;3;1;1;3;1;1;1;3;3;3;1;6;6;6;6;6;6;1;3;3;3;5;5;1;1;6;6;6;6;6;6;6;6;6;6;6;;;;;;1;1;1;1;1;1;1;1;1;3;3;2;2;;;;;;;2;2;;;;;;;1;6;1;1;3;3;2;2
2021-09-17 13:13;2;2;5;5;5;5;5;4;3;3;3;4;5;3;3;3;4;4;4;5;5;5;5;4;5;3;4;5;5;3;4;4;4;3;4;4;3;4;3;5;4;5;5;4;2;3;4;4;1;5;5;5;4;4;5;1;3;3;2;3;3;4;3;4;5;4;4;3;5;4;4;3;5;5;;;;;;5;4;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;1;4;3;4;4;2
2021-09-19 17:36;1;5;4;4;4;3;3;3;3;3;3;3;6;2;2;3;2;4;3;3;4;5;3;2;2;5;5;4;4;5;3;4;3;2;3;3;3;4;2;3;3;2;4;3;1;4;3;2;1;3;3;3;1;3;3;3;;;;;;3;5;3;4;3;3;6;3;3;4;4;4;4;;;;;;2;2;3;3;3;2;5;1;3;1;3;1;2;;;;;;;2;2;;;;;;;3;3;3;3;3;3;3;1
2021-09-16 11:18;2;5;5;5;5;5;5;5;5;5;5;5;5;4;3;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;3;;;;;;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;2
2021-09-18 13:15;1;5;5;3;5;3;3;3;5;4;5;5;4;3;3;4;3;4;5;4;5;5;5;4;4;4;4;4;5;3;3;5;4;4;3;3;3;4;3;3;4;5;5;5;1;3;3;2;1;3;3;3;3;3;3;2;3;3;3;1;3;4;4;4;4;3;3;3;3;3;4;4;4;4;;;;;;5;5;5;5;5;5;5;1;3;1;1;2;2;;;;;;;2;2;;;;;;;4;4;5;5;4;4;3;2
2021-09-27 12:40;1;3;5;5;3;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1;5;5;5;1;4;4;4;4;4;4;1;5;5;4;3;3;5;5;5;5;6;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-09-27 14:43;1;3;5;3;3;1;2;5;5;5;5;5;4;4;3;5;2;2;3;4;5;5;5;5;5;5;4;4;2;4;2;5;3;3;3;4;4;5;4;1;5;4;5;4;1;4;3;3;2;;;;;;;2;4;3;3;1;1;5;5;3;3;3;3;4;2;1;2;1;4;1;;;;;;1;4;4;4;4;4;4;1;3;3;3;1;1;1;2;3;;;2;1;3;;;;;;;2;1;1;3;2;1;2;3
2021-09-17 14:00;1;2;5;2;4;4;4;5;5;3;5;5;4;1;1;4;1;1;4;4;5;4;5;4;5;5;5;5;5;4;3;5;4;4;2;5;5;5;6;5;5;5;3;1;1;5;3;2;1;5;4;4;5;5;5;1;5;5;5;5;5;6;6;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;6;6;2;5;4;2;6;3
2021-09-22 14:25;1;5;5;4;5;5;5;5;4;5;4;5;4;4;4;4;5;4;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;1;4;4;4;1;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;4;4;5;5;5;4;5;4
2021-09-26 17:42;1;2;5;5;3;5;5;5;4;3;3;4;4;4;3;2;2;2;5;5;3;3;2;3;5;4;4;3;2;5;2;2;5;4;3;2;2;5;5;5;5;2;5;4;2;4;5;5;1;5;5;5;5;5;5;3;;;;;;5;5;5;5;5;5;5;4;5;4;4;5;5;;;;;;5;3;4;5;5;5;5;1;1;2;3;2;2;;;;;;;2;2;;;;;;;5;2;1;4;4;4;4;1
2021-09-23 13:33;1;5;5;3;3;5;5;5;4;3;5;4;4;2;2;4;2;1;3;3;3;4;4;3;4;4;4;4;4;3;3;4;3;4;3;4;3;4;3;4;4;4;3;3;1;4;3;3;1;4;4;4;4;4;4;1;4;4;4;4;4;4;5;4;5;4;4;5;4;3;4;5;4;5;;;;;;4;4;5;5;5;5;5;3;3;1;2;1;2;;;;;;;2;2;;;;;;;3;3;4;4;4;4;4;4
2021-10-10 16:54;1;6;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;5;5;5;5;5;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;1;3;3;3;1;3;3;3;3;3;3;1;6;3;6;6;6;6;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;4;4;4;4;4;4;4;2;3;3;3;3;2;;;;;;;2;2;;;;;;;3;3;3;3;3;3;3;4
2021-09-16 16:16;1;4;5;4;4;2;2;2;5;4;5;5;4;3;5;5;4;4;3;4;5;5;4;4;5;5;5;5;5;4;3;4;4;5;4;4;4;4;4;4;4;2;4;6;1;5;3;3;1;4;4;3;4;4;4;3;;;;;;5;5;3;3;3;3;3;4;1;4;3;4;2;;;;;;5;5;6;5;5;5;5;2;1;1;1;2;3;;;;;;;2;2;;;;;;;3;1;6;4;2;1;4;4
2021-09-26 17:15;1;2;5;5;4;4;4;5;3;3;3;3;3;3;2;3;2;3;4;3;5;4;4;3;3;3;2;3;4;4;4;4;4;3;4;2;3;4;3;4;4;3;4;4;2;4;4;3;1;3;3;3;3;4;4;3;;;;;;2;2;3;4;3;3;5;4;4;5;4;3;4;;;;;;4;4;4;6;4;2;3;2;2;3;3;3;2;;;;;;;2;2;;;;;;;3;1;3;4;4;2;2;1
2021-09-19 11:54;1;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;3;5;4;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;4;3;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;2;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-09-30 13:26;1;5;4;4;4;4;4;4;3;3;3;4;3;3;3;3;2;3;3;4;5;5;5;4;4;4;4;4;4;4;5;3;5;4;4;6;3;4;4;4;4;4;4;4;1;4;4;4;2;;;;;;;3;;;;;;6;6;4;4;4;4;4;4;4;4;4;4;4;;;;;;6;6;6;6;6;6;6;1;1;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;4;4;1
2021-10-07 19:12;1;3;4;3;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;4;4;5;5;4;4;5;5;4;4;4;4;4;4;5;5;4;5;4;1;3;4;4;1;5;5;5;5;5;5;1;5;5;5;3;4;5;5;4;4;4;4;4;4;4;4;4;4;5;;;;;;5;5;5;5;5;5;5;1;3;3;3;2;2;;;;;;;2;2;;;;;;;3;3;4;4;4;3;3;1
2021-09-25 11:10;1;4;5;5;5;5;5;5;5;4;5;5;5;4;3;5;5;4;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;1;4;4;3;1;5;3;3;5;5;5;1;5;5;5;2;3;5;5;5;5;5;5;4;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;4;5;4;5;5;5;5;2
2021-10-10 11:44;1;6;4;3;3;1;1;1;5;3;5;5;5;3;3;5;3;3;3;2;4;4;4;1;3;3;5;4;5;5;5;5;4;3;1;3;4;4;4;4;6;3;5;2;1;5;3;3;1;2;2;2;4;3;4;1;3;4;4;1;1;5;5;1;1;1;1;1;1;1;2;3;1;1;;;;;;4;4;4;4;4;5;4;1;3;1;2;1;2;;;;;;;1;2;;;;;;;4;4;1;4;3;3;3;2
2021-10-06 15:02;1;2;5;5;3;5;5;5;3;3;5;3;3;4;4;4;4;3;5;5;5;4;5;2;3;4;3;4;4;5;4;4;5;3;5;5;4;5;5;5;5;5;5;5;1;5;4;3;1;5;5;5;5;5;5;1;5;5;5;1;2;3;3;5;5;5;5;5;5;4;5;5;5;5;;;;;;5;5;5;5;5;5;5;3;3;1;3;1;3;;;;;;;2;2;;;;;;;4;3;1;5;4;3;2;3
2021-09-21 17:31;1;4;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;4;4;5;2;2;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;1;5;3;3;2;;;;;;;2;3;2;2;1;3;5;5;5;5;5;4;5;3;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-09-28 13:08;1;6;5;4;5;4;4;4;5;4;5;4;5;3;3;5;4;5;4;4;5;4;4;3;4;4;5;4;5;4;4;4;4;4;3;5;5;5;3;3;6;4;5;4;1;5;4;4;1;4;6;4;5;4;5;1;2;2;2;4;2;4;5;5;5;5;6;6;6;4;5;4;4;5;;;;;;5;5;4;6;5;5;5;1;3;1;3;1;2;;;;;;;2;2;;;;;;;4;4;5;5;5;4;5;4
2021-10-12 12:57;1;5;5;5;5;5;5;5;4;4;4;5;4;4;4;4;4;3;4;4;4;5;5;6;5;5;5;5;5;4;4;4;4;4;6;4;4;4;4;5;5;5;4;4;1;4;4;4;3;;;;;;;4;;;;;;4;4;4;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;6;5;6;6;1;3;1;1;3;3;;;;;;;1;1;;;3;;;1;5;5;5;5;5;5;5;2
2021-10-12 13:55;1;5;4;4;3;2;2;2;3;2;4;4;2;3;3;2;2;2;3;3;2;2;4;2;5;5;4;4;5;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;1;4;2;3;2;;;;;;;3;;;;;;4;4;3;2;2;2;2;2;1;3;3;1;2;;;;;;4;4;4;4;4;4;4;1;3;1;3;2;2;;;;;;;1;1;;;3;;;1;3;3;4;4;4;3;2;2
2021-10-06 11:28;1;4;4;3;4;3;4;3;4;3;5;4;4;3;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;3;3;4;4;4;5;5;4;5;5;1;3;4;4;1;4;4;4;4;4;4;1;4;4;4;3;3;4;5;4;5;5;5;5;5;5;5;5;4;5;;;;;;5;5;4;5;5;5;5;1;1;1;2;1;2;;;;;;;2;2;;;;;;;4;4;5;4;4;4;4;4
2021-10-06 19:52;1;3;5;5;4;4;4;4;3;2;3;3;2;2;2;1;2;1;3;3;4;4;5;4;4;3;3;2;2;3;3;3;5;3;1;6;6;3;6;5;5;3;3;3;1;5;5;1;1;6;3;3;1;6;3;3;;;;;;5;5;4;5;5;4;3;3;5;3;6;4;4;;;;;;5;5;5;5;5;5;5;3;3;3;3;1;2;;;;;;;2;2;;;;;;;6;2;6;6;6;6;6;3
