;age;sex;;t3;t1;t8;t2;t13;l1;;;k3;k1;k2;;k4;;;a1;;;;;;;;;;;;;;;;;;;;;;;;;;v2;v1;;;;;;t7;;;;y5
2020-09-16 16:22;5;2;6;5;5;5;3;5;2;4;6;5;5;5;3;5;5;5;5;;;;;;;;;;;;;;;1;1;3;3;3;3;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 09:47;4;2;2;4;3;3;2;3;2;2;1;2;2;3;1;2;1;1;2;1;;;;5;;7;;;;;;;;1;2;3;3;1;1;1;2;;;2;2;2;;;;;;2;2;2;3;4
2020-09-10 11:24;5;2;6;5;4;4;2;5;2;3;2;4;3;5;2;1;4;3;2;;;;;;;7;;;;;;;;2;2;2;2;1;1;1;;;;2;2;2;;;;;;3;3;1;3;2
2020-09-10 09:06;2;2;3;4;5;4;5;3;5;5;5;4;5;5;5;5;5;4;2;1;;3;;;6;7;;;;;;;;3;3;1;3;1;1;;2;;;2;2;1;;;3;;1;3;4;6;6;4
2020-09-16 23:25;4;1;6;5;5;5;5;5;4;5;4;4;4;5;4;5;4;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-21 13:07;2;2;4;5;5;4;3;4;2;3;2;5;2;4;1;2;5;5;5;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;;;2;2;2;;;;;;3;5;5;5;1
2020-09-14 10:03;3;2;4;4;3;3;3;5;3;4;4;3;3;3;2;3;4;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;6;3;4
2020-09-14 08:55;5;1;4;4;5;4;4;5;3;3;2;6;4;4;6;4;3;5;3;;;;;;;;;;;;;;;3;3;3;3;1;1;1;;;;1;2;2;;;;;;4;4;6;4;4
2020-09-10 15:54;3;2;3;5;5;4;3;4;4;5;5;4;4;4;3;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;4;1
2020-09-15 13:56;3;2;2;4;3;4;3;5;4;4;4;3;3;4;3;4;4;4;4;;;;;;;;;;;;;;;1;3;3;3;2;2;;;;;;2;2;;;;;;4;4;4;4;4
2020-09-10 16:07;1;2;1;4;4;4;5;4;4;4;4;5;4;4;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;6;5;4
2020-09-10 16:05;4;2;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-14 07:35;2;2;3;4;5;4;5;5;4;4;4;5;4;4;4;4;5;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;4;4;1
2020-09-15 13:17;5;2;3;5;4;4;3;4;2;3;3;3;2;4;3;3;3;5;5;;;;;;;;;;;;;;;2;2;1;2;1;1;1;2;3;;2;2;2;;;;;;4;4;4;4;1
2020-09-17 13:54;3;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-16 11:29;2;1;4;3;5;4;3;4;4;5;4;4;3;3;3;3;4;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-15 12:59;3;2;2;4;4;4;4;4;1;1;1;4;2;4;2;3;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-16 08:26;2;2;3;5;5;3;5;4;4;4;4;2;2;2;3;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;5;3;4;4
2020-09-15 09:09;4;2;6;5;5;5;5;5;4;5;5;5;4;5;5;5;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 09:23;6;2;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;1;5;3
2020-09-14 08:16;3;2;2;4;4;4;4;4;4;4;4;6;4;4;3;4;4;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;4;4;4;1
2020-09-16 10:20;4;2;3;4;5;5;3;3;2;2;2;4;4;5;4;4;3;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;5;5;1
2020-09-16 12:19;3;1;4;4;4;4;4;4;3;4;4;4;4;5;5;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;6;4;1
2020-09-10 09:40;3;2;5;4;3;5;4;4;3;3;3;4;3;4;4;3;4;5;5;;;;;;;;;;;;;;;3;3;3;3;3;2;;;;;;2;2;;;;;;4;4;5;4;1
2020-09-11 14:08;3;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 09:23;4;2;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 13:42;2;1;5;5;5;5;4;5;4;4;3;5;5;5;4;4;5;4;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 06:46;4;2;4;2;1;1;1;1;1;1;1;1;1;2;1;1;1;3;4;;;;;;;;;;;;;;;3;3;1;3;3;3;;;;;;2;2;;;;;;2;2;1;2;2
2020-09-10 11:20;4;1;5;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;3;5;4;1
2020-09-10 09:31;3;2;5;5;5;4;3;3;3;1;1;3;3;4;3;2;4;3;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;3;2;3;2
2020-09-12 15:49;4;2;6;3;3;3;2;4;3;3;3;1;1;2;2;1;2;3;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;3;3;3;1
2020-09-10 16:51;5;2;6;5;5;5;5;4;4;4;4;4;4;4;4;5;5;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;6;5;2
2020-09-10 08:49;3;1;4;5;5;5;5;5;4;4;3;5;4;5;4;5;5;5;5;;;;;;;;;;;;;;;1;3;3;3;2;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-10 16:48;3;2;6;5;5;5;5;5;5;5;5;5;4;4;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;1;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 15:05;7;2;2;2;3;2;2;3;2;2;2;2;2;4;2;1;2;3;2;;;;4;5;6;;;;;;;;;1;1;1;3;1;2;;;;;;2;2;;;;;;2;3;2;3;2
2020-09-13 18:43;3;2;6;5;4;4;3;4;2;4;2;3;1;4;2;3;3;4;4;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;2;3;5;5;1
2020-09-14 09:18;5;2;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;5;4;1
2020-09-10 14:31;4;1;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-14 10:57;5;2;6;5;4;4;4;5;4;5;5;3;3;4;4;5;5;5;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;5;4;1
2020-09-15 13:41;4;2;6;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-15 08:43;5;2;6;4;5;4;4;4;5;5;5;4;4;5;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;4;4;1
2020-09-10 10:40;3;2;5;5;5;5;5;5;4;5;4;5;4;3;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 14:59;2;2;2;4;5;5;5;3;4;3;3;5;5;5;6;6;5;5;2;;;;;;6;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;6;5;4
2020-09-10 11:20;2;1;2;5;5;5;5;4;4;4;4;4;4;4;5;5;5;4;4;;;;;;;;;;;;;;;1;1;1;1;1;1;;2;;;1;2;2;;;;;;5;5;5;5;1
2020-09-11 07:16;3;2;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;1;;;3;;1;5;5;5;5;1
2020-09-15 16:35;2;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;2
2020-09-17 10:10;5;2;5;4;3;4;3;4;3;4;4;3;3;4;2;3;3;3;3;;;;;;;;;;;;;;;3;3;1;3;1;1;1;2;3;;1;2;2;;;;;;3;3;3;3;1
2020-09-11 17:13;5;1;2;5;5;5;4;5;4;5;4;4;4;2;3;3;5;4;3;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 13:29;5;2;6;4;3;3;3;4;2;3;2;2;2;3;2;3;2;3;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;3;2;3;3
2020-09-11 09:56;2;2;3;5;4;4;4;4;3;4;2;4;2;2;3;3;2;3;4;;;;;;;;;;;;;;;1;1;1;1;2;1;;2;;;2;2;2;;;;;;3;3;4;4;1
2020-09-10 08:52;3;2;5;5;4;5;4;5;5;5;5;4;5;4;4;5;5;4;3;;;;;;;;;;;;;;;1;2;1;3;2;2;;;;;;2;2;;;;;;4;5;4;4;1
2020-09-11 09:20;5;2;4;5;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;1;5;3
2020-09-16 13:57;2;1;2;5;5;4;5;4;3;4;3;3;3;4;3;3;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;4;4;1
2020-09-13 07:01;3;2;6;4;4;4;4;3;2;3;3;4;3;3;3;2;2;3;3;;;;;;;;;;;;;;;1;2;1;1;2;2;;;;;;2;2;;;;;;3;4;3;4;4
2020-09-16 23:18;3;2;2;4;4;5;5;4;4;5;4;5;6;2;3;5;3;5;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;3;4;3;4
2020-09-17 11:21;2;2;2;4;5;4;3;5;3;5;4;3;4;3;2;4;3;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;2;4;4;4;4
2020-09-11 11:18;5;2;6;4;4;4;4;3;6;6;6;6;4;6;6;6;6;6;6;;;;;;;;;;;;;;;3;3;3;1;3;3;;;;;;2;2;;;;;;6;6;6;6;4
2020-09-11 09:59;2;2;2;5;5;5;4;4;3;3;4;5;5;2;4;3;3;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;2;5;2
2020-09-10 15:06;2;1;2;3;5;5;4;5;5;5;5;4;3;3;4;2;3;2;5;;;;;;;;;;;;;;;2;2;1;2;2;2;;;;;;2;2;;;;;;2;5;3;4;2
2020-09-15 22:50;1;2;2;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;4
2020-09-13 13:09;4;2;6;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-16 06:46;1;2;2;4;4;5;5;5;4;4;4;3;2;4;4;5;5;5;5;;;;;;;;;;;;;;;2;2;2;2;2;2;;;;;;2;2;;;;;;4;3;3;3;1
2020-09-16 08:04;2;2;2;5;5;5;5;5;5;5;5;4;5;5;4;5;4;5;5;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;5;5;5;4;1
2020-09-10 16:23;6;2;6;4;4;4;3;5;6;6;6;6;6;6;6;6;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;5;2;5;4
2020-09-15 16:14;3;2;2;3;4;3;3;4;3;4;3;3;2;3;3;3;3;3;3;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;3;3;3;3;4
2020-09-10 11:21;3;1;2;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;3;4;1
2020-09-10 13:04;5;2;4;5;5;5;5;5;3;5;5;4;3;4;3;3;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;2;5;3
2020-09-14 09:52;4;1;4;4;3;4;4;5;4;5;4;4;4;4;4;4;4;4;3;;;;;;;;;;;;;;;2;2;1;2;2;2;;;;;;2;2;;;;;;4;3;3;4;2
2020-09-10 19:54;6;2;6;5;5;5;5;5;6;6;6;5;5;5;6;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;1;5;3
2020-09-15 17:19;2;2;2;4;3;3;1;5;1;5;3;1;1;3;1;3;5;3;1;;;;4;5;6;;;;;;;;;1;1;2;3;2;2;;;;;;2;2;;;;;;4;3;5;3;1
2020-09-10 16:18;3;1;4;4;5;5;4;5;4;4;4;5;4;5;4;3;3;5;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;4
2020-09-10 11:30;5;2;6;4;4;4;3;4;2;4;3;3;3;4;3;4;3;3;2;1;;3;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;3;1;4;3
2020-09-10 10:50;4;2;4;5;5;5;4;5;5;5;4;4;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-11 17:50;3;2;4;4;4;3;4;4;3;4;4;4;4;4;4;5;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;4;5;1
2020-09-10 11:50;4;2;6;4;4;4;3;5;3;4;3;5;4;4;4;5;4;5;4;;;;;;;;;;;;;;;1;1;1;1;1;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 09:03;2;2;2;4;3;3;2;2;2;3;3;2;2;4;3;3;3;4;3;;;;;;;;;;;;;;;3;3;3;3;1;2;;;;;;2;2;;;;;;3;3;4;4;4
2020-09-15 14:16;3;2;5;5;5;5;5;5;4;4;5;4;4;4;4;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 13:10;3;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;2;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-15 16:12;3;2;3;4;4;4;2;4;2;2;3;3;3;3;3;3;4;3;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;4;3;4;4
2020-09-14 09:56;4;2;4;4;4;4;5;4;3;4;3;2;3;3;3;3;3;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-14 09:17;4;2;6;5;5;5;5;4;4;4;4;5;5;4;4;5;4;3;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;3;4;4
2020-09-11 08:50;2;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-16 09:52;6;2;6;5;5;5;4;5;5;5;5;4;4;4;4;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;6;5;3
2020-09-16 10:07;4;2;2;4;4;4;4;3;3;4;3;5;4;4;3;4;4;4;4;;;;;;;;;;;;;;;1;1;1;2;3;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-10 10:34;2;1;2;4;3;4;3;3;4;5;5;5;5;5;3;5;5;4;4;;;;;;;;;;;;;;;3;3;1;3;3;1;;2;;;2;2;2;;;;;;4;4;6;4;4
2020-09-15 10:27;1;2;2;4;4;4;4;5;3;5;5;4;3;3;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;4
2020-09-16 14:22;5;2;5;5;5;5;4;5;3;5;4;6;5;5;6;5;5;3;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;5;6;5;4
2020-09-10 09:51;3;2;2;3;3;3;2;4;2;3;3;2;3;3;3;3;2;3;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;2;4;4
2020-09-10 16:31;3;1;3;5;5;5;5;3;4;5;5;5;4;4;5;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 14:35;4;1;1;5;4;4;4;4;3;3;3;4;6;4;4;4;6;4;4;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-10 14:45;4;2;6;5;5;5;5;5;6;6;6;5;5;5;5;5;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 09:11;4;2;6;5;5;5;5;4;4;4;4;5;5;5;5;5;5;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;6;5;4
2020-09-16 13:07;4;1;5;4;5;5;5;4;4;5;5;5;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;3;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-16 14:24;2;1;2;4;3;3;2;3;4;5;5;1;1;4;1;3;4;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;4;1;5;2
2020-09-17 18:08;2;2;2;4;5;4;4;4;3;5;5;5;5;4;4;4;5;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-11 10:18;4;2;4;4;4;5;5;4;3;4;4;4;3;3;5;4;4;3;3;;;;;;;;;;;;;;;3;1;1;1;2;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-15 14:04;6;2;6;5;5;5;5;5;3;4;3;3;4;5;2;5;3;5;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;6;5;3
2020-09-10 11:17;1;1;2;5;5;5;4;3;3;4;4;4;4;5;3;3;4;5;3;;;;;;;;;;;;;;;1;2;1;2;1;1;;2;;;1;2;2;;;;;;4;5;3;5;4
2020-09-16 08:54;5;2;2;4;4;4;4;5;4;5;4;4;4;4;3;4;4;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;4;1;4;3
2020-09-10 09:14;2;2;3;3;4;4;5;4;2;4;3;5;3;4;3;3;1;3;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;3;4;4
2020-09-10 11:38;1;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;3;5;4
2020-09-13 12:08;6;2;6;5;5;5;5;4;6;4;3;6;6;5;6;5;5;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;6;5;3
2020-09-14 13:27;4;2;3;5;5;4;5;4;4;5;4;5;5;5;4;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-17 10:41;3;1;2;5;5;5;5;5;2;3;2;4;4;4;3;5;3;5;5;;;;;;;;;;;;;;;3;1;2;3;2;2;;;;;;2;2;;;;;;4;4;4;5;4
2020-09-14 09:51;2;2;2;5;4;4;4;4;3;4;3;3;3;4;3;3;3;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;4;4;4
2020-09-14 07:48;1;1;1;4;1;2;2;2;3;4;3;2;2;3;3;3;2;4;2;;;3;;;6;;;;;;;;;2;3;1;3;1;2;;;;;;2;2;;;;;;1;2;1;1;2
2020-09-16 07:01;5;2;6;3;2;3;2;2;2;2;1;3;2;3;3;2;2;4;4;;;;;;;;;;;;;;;3;3;2;3;2;2;;;;;;2;2;;;;;;3;3;1;3;2
2020-09-18 19:01;3;1;5;4;5;5;5;4;5;5;5;5;5;5;5;5;5;4;4;;;;;;;;;;;;;;;1;1;1;1;3;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-14 09:04;3;2;6;5;5;5;5;5;6;6;6;5;5;4;6;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-16 13:19;4;2;6;4;3;3;3;4;3;3;2;2;2;2;2;2;3;4;3;;;;;;;;;;;;;;;2;1;2;3;3;1;;2;;;2;2;2;;;;;;3;3;4;3;1
2020-09-10 10:30;1;2;2;3;3;3;4;2;3;5;4;4;3;4;4;4;3;4;4;;;;;;;;;;;;;;;3;3;1;3;1;2;;;;;;3;2;;;;;;4;3;1;2;2
2020-09-21 12:04;4;2;2;4;4;4;3;4;3;2;2;3;3;4;2;3;3;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-10 15:50;3;2;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;4;4;;;;;;;;;;;;;;;3;3;3;3;2;2;;;;;;2;2;;;;;;5;4;5;5;1
2020-09-10 16:06;5;2;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-14 08:54;4;2;2;4;5;5;4;5;4;4;4;5;3;3;3;4;4;5;5;;;;;;;;;;;;;;;2;1;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;3
2020-09-10 10:03;4;1;6;4;4;4;1;1;1;3;1;2;2;6;1;1;1;3;1;;;;;5;;;;;;;;;;3;3;3;3;3;3;;;;;;2;2;;;;;;3;2;4;4;4
2020-09-10 16:07;4;2;6;5;5;5;5;4;4;5;5;5;2;1;3;5;3;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-18 08:52;4;2;6;5;5;5;4;4;5;5;5;4;4;4;5;4;4;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-10 09:45;3;1;3;3;2;3;2;3;4;4;4;4;3;3;2;2;3;5;5;;;;;;;;;;;;;;;3;3;2;3;1;2;;;;;;2;2;;;;;;3;3;3;3;2
2020-09-15 14:00;3;2;3;5;5;4;4;5;3;4;4;4;4;4;3;4;5;3;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;6;5;1
2020-09-14 12:13;3;1;6;5;5;5;5;5;3;3;3;5;5;4;3;4;4;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 14:25;7;4;2;4;4;4;4;4;3;3;3;3;4;4;6;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;6;4;4
2020-09-11 13:32;4;1;6;5;5;5;5;5;5;5;5;4;4;4;5;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-11 08:26;5;2;4;3;4;4;4;4;4;4;4;3;3;3;3;2;2;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;5;5;5;1
2020-09-16 16:39;4;1;2;4;4;4;4;5;5;5;5;3;3;5;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-15 15:33;3;2;6;4;4;4;3;4;4;3;3;4;3;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;4;5;1
2020-09-10 15:12;3;2;6;4;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;3;3;2
2020-09-17 15:38;2;2;2;5;5;5;4;5;4;5;5;4;3;4;4;4;5;4;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;4;1
2020-09-10 08:56;1;1;2;4;4;2;3;3;2;3;5;2;2;3;2;3;2;4;3;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;1;3;2
2020-09-10 13:58;2;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 12:02;5;2;5;4;4;5;4;5;4;4;5;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-16 07:27;2;1;3;4;4;5;5;3;5;5;5;4;4;5;5;5;5;4;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-15 15:01;3;2;2;5;5;5;5;4;4;4;5;5;3;3;4;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-15 10:05;1;2;2;4;4;3;5;4;4;4;2;3;4;4;5;3;3;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;3;1;4;2
2020-09-15 21:37;4;2;3;4;4;4;4;3;4;4;4;4;3;3;4;4;3;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-10 20:46;1;2;1;5;5;5;4;4;5;4;4;4;5;4;4;3;5;4;4;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;5;5;6;3;4
2020-09-17 08:37;2;2;1;5;4;5;4;4;5;5;5;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;4;5;6;4;4
2020-09-10 12:44;4;2;2;5;5;5;4;4;4;4;5;4;4;2;4;5;4;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;3;4;4
2020-09-15 15:09;3;1;2;5;5;5;5;5;4;5;5;4;3;3;3;5;4;5;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;5;4;1
